,attrs,label,level,site,tag,text,url
3105,"{'class': ['brief-claim-conclusion', 'col-xs-12', 'no-padding'], 'id': 'briefClaimConclusion'}",None,9,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimMost of the refugees in the EU have come from Syria.ConclusionThat’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3106,{},None,10,fullfact,style,.hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; },http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3107,{'class': ['title']},None,10,fullfact,p,In brief,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3108,{'class': ['box-panel']},None,10,fullfact,div,"ClaimMost of the refugees in the EU have come from Syria.ConclusionThat’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3109,"{'class': ['inner-row', 'row']}",None,11,fullfact,div,"ClaimMost of the refugees in the EU have come from Syria.ConclusionThat’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3110,"{'class': ['col-xs-12', 'col-sm-6', 'col-left']}",Claim,12,fullfact,div,ClaimMost of the refugees in the EU have come from Syria.,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3111,{},None,13,fullfact,h4,Claim,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3112,{},None,13,fullfact,p,Most of the refugees in the EU have come from Syria.,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3113,"{'class': ['col-xs-12', 'col-sm-6', 'col-right']}",Credibility,12,fullfact,div,"ConclusionThat’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3114,{},None,13,fullfact,h4,Conclusion,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3115,{},None,13,fullfact,p,"That’s correct in terms of people granted refugee status, although Syrians aren’t the majority of migrants crossing the Mediterranean or applying for asylum.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3116,"{'class': ['col-xs-12', 'no-padding']}",None,9,fullfact,div,"“If you look at where most of the refugees within the European Union have come from, it is Syria”Leanne Wood AM, 6 October 2016There are at least three possible ways of looking at refugees within the EU. Syrian citizens make up a majority on the most obvious measure, although not on others.Syrians make up 28% of the migrants crossing the Mediterranean by sea in 2016, according to the UN refugee agency. So not the majority, but it was more than any other nationality. The year before that an estimated 48% of those making the crossing said they were from Syria.Of those who made an asylum application in the EU for the first time, around 30% were Syrian between January 2015 and June 2016. Again, that’s far more than any other nationality.Finally, take people actually granted refugee status in the EU. Here a clear majority of people are Syrians: 58% since the beginning of January 2015. And that’s not counting around 11,000 Syrian refugees who have been brought over directly from the Middle E",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3117,{},None,10,fullfact,blockquote,"“If you look at where most of the refugees within the European Union have come from, it is Syria”Leanne Wood AM, 6 October 2016",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3118,{},None,11,fullfact,p,"“If you look at where most of the refugees within the European Union have come from, it is Syria”",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3119,{},None,12,fullfact,span,"“If you look at where most of the refugees within the European Union have come from, it is Syria”",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3120,{},None,11,fullfact,p,"Leanne Wood AM, 6 October 2016",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3121,{},None,12,fullfact,span,"Leanne Wood AM,",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3122,{'href': 'http://www.bbc.co.uk/iplayer/episode/b07ypdcm/question-time-06102016'},None,12,fullfact,a,6 October 2016,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3123,{},None,13,fullfact,span,6 October 2016,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3124,{},None,10,fullfact,p,"There are at least three possible ways of looking at refugees within the EU. Syrian citizens make up a majority on the most obvious measure, although not on others.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3125,{},None,11,fullfact,span,"There are at least three possible ways of looking at refugees within the EU. Syrian citizens make up a majority on the most obvious measure, although not on others.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3126,{},None,10,fullfact,p,"Syrians make up 28% of the migrants crossing the Mediterranean by sea in 2016, according to the UN refugee agency. So not the majority, but it was more than any other nationality.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3127,{},None,11,fullfact,span,Syrians make up,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3128,{'href': 'http://data.unhcr.org/mediterranean/regional.php'},None,11,fullfact,a,28%,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3129,{},None,12,fullfact,span,28%,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3130,{},None,11,fullfact,span,"of the migrants crossing the Mediterranean by sea in 2016, according to the UN refugee agency. So not the majority, but it was more than any other nationality.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3131,{},None,10,fullfact,p,The year before that an estimated 48% of those making the crossing said they were from Syria.,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3132,{},None,11,fullfact,span,The year before that an estimated,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3133,{'href': 'http://www.un.org/apps/news/infocus/migration.asp'},None,11,fullfact,a,48%,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3134,{},None,12,fullfact,span,48%,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3135,{},None,11,fullfact,span,of those making the crossing said they were from Syria.,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3136,{},None,10,fullfact,p,"Of those who made an asylum application in the EU for the first time, around 30% were Syrian between January 2015 and June 2016. Again, that’s far more than any other nationality.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3137,{},None,11,fullfact,span,"Of those who made an asylum application in the EU for the first time, around",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3138,"{'href': 'http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-055296_QID_4B0CC2F8_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;CITIZEN,L,Z,0;SEX,L,Z,1;AGE,L,Z,2;ASYL_APP,L,Z,3;UNIT,L,Z,4;INDICATORS,C,Z,5;&zSelection=DS-055296ASYL_APP,NASY_APP;DS-055296UNIT,PER;DS-055296CITIZEN,SY;DS-055296INDICATORS,OBS_FLAG;DS-055296AGE,TOTAL;DS-055296SEX,T;&rankName1=UNIT_1_2_-1_2&rankName2=AGE_1_2_-1_2&rankName3=CITIZEN_1_2_-1_2&rankName4=INDICATORS_1_2_-1_2&rankName5=ASYL-APP_1_2_-1_2&rankName6=SEX_1_2_-1_2&rankName7=TIME_1_0_0_0&rankName8=GEO_1_0_0_1&sortR=ASC_-1_FIRST&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23'}",None,11,fullfact,a,30% were Syrian,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3139,{},None,12,fullfact,span,30% were Syrian,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3140,{},None,11,fullfact,span,"between January 2015 and June 2016. Again, that’s far more than any other nationality.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3141,{},None,10,fullfact,p,"Finally, take people actually granted refugee status in the EU. Here a clear majority of people are Syrians: 58% since the beginning of January 2015. And that’s not counting around 11,000 Syrian refugees who have been brought over directly from the Middle East by EU governments.",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3142,{},None,11,fullfact,span,"Finally, take people actually granted refugee status in the EU. Here a clear majority of people are Syrians:",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3143,"{'href': 'http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-055298_QID_-111253C_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;CITIZEN,L,Z,0;SEX,L,Z,1;AGE,L,Z,2;DECISION,L,Z,3;UNIT,L,Z,4;INDICATORS,C,Z,5;&zSelection=DS-055298CITIZEN,EXT_EU28;DS-055298INDICATORS,OBS_FLAG;DS-055298UNIT,PER;DS-055298SEX,T;DS-055298DECISION,TOTAL;DS-055298AGE,TOTAL;&rankName1=UNIT_1_2_-1_2&rankName2=AGE_1_2_-1_2&rankName3=DECISION_1_2_-1_2&rankName4=CITIZEN_1_2_-1_2&rankName5=INDICATORS_1_2_-1_2&rankName6=SEX_1_2_-1_2&rankName7=TIME_1_0_0_0&rankName8=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23'}",None,11,fullfact,a,58%,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3144,{},None,12,fullfact,span,58%,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3145,{},None,11,fullfact,span,since the beginning of January 2015. And that’s not counting around,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3146,{'href': 'http://europa.eu/rapid/press-release_IP-16-3183_en.htm'},None,11,fullfact,a,"11,000 Syrian refugees",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3147,{},None,12,fullfact,span,"11,000 Syrian refugees",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3148,{},None,11,fullfact,span,who have been brought over directly from the Middle East by EU governments.,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3149,{'style': 'font-size:20px; margin-top:40px;'},None,10,fullfact,p,This factcheck is part of a roundup of BBC Question Time. Read the roundup.,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3150,{},None,11,fullfact,b,This factcheck is part of a roundup of BBC Question Time. Read the roundup.,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3151,{'href': '/bbcqt/2016/Oct/07'},None,12,fullfact,a,Read the roundup,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3152,{'class': ['donate-ask']},None,10,fullfact,div,Isn't it nice to have the whole picture?We rely on your donations to continue and grow our factchecking efforts - to help us maintain our independence we need 1000 donors to give £10 a month. We are currently at 607 - please help Full Fact grow.,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3153,{},None,11,fullfact,h2,Isn't it nice to have the whole picture?,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3154,{},None,11,fullfact,p,We rely on your donations to continue and grow our factchecking efforts - to help us maintain our independence we need 1000 donors to give £10 a month. We are currently at 607 - please help Full Fact grow.,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3155,{'href': '/donate'},None,12,fullfact,a,help Full Fact grow,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3156,{'class': ['post-content-footer-author']},None,10,fullfact,p,By Full Fact Team,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3157,{},None,10,fullfact,hr,,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3158,"{'class': ['', 'related-posts', 'col-xs-12']}",None,8,fullfact,div,"Related posts:Two UK schemes have resettled 11,000 Syrian refugees",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3159,{'class': ['x-large-heading']},None,9,fullfact,h3,Related posts:,http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3160,{},None,9,fullfact,ul,"Two UK schemes have resettled 11,000 Syrian refugees",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3161,{},None,10,fullfact,li,"Two UK schemes have resettled 11,000 Syrian refugees",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
3162,"{'href': '/immigration/syrian-refugees-uk/?utm_source=content_page&utm_medium=related_content', 'rel': ['bookmark'], 'title': 'Two UK schemes have resettled 11,000 Syrian refugees'}",None,11,fullfact,a,"Two UK schemes have resettled 11,000 Syrian refugees",http://fullfact.org/immigration/more-refugees-eu-are-syrian-any-other-nationality/
